Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Year,Month,Week,Day,Day_of_Week,Is_Weekend,Inventory_to_Sales_Ratio,Inventory_Gap,Price_Difference,Price_Difference_Percentage,Promotion_Discount,Previous_Demand,Previous_Units_Sold,Rolling_7_Day_Demand,Rolling_7_Day_Sales
2022-09-01,S002,P0014,Electronics,South,135,60,0,107.04,10,Cloudy,0,105.79,Autumn,0,67,2022,9,35,1,3,0,2.25,75,1.25,1.1815861612628793,0,146.0,122.0,102.0,93.42857142857143
2022-09-02,S002,P0014,Electronics,South,75,75,0,134.73,15,Sunny,1,159.18,Autumn,0,176,2022,9,35,2,4,0,1.0,0,-24.450000000000017,-15.359969845457982,15,67.0,60.0,102.57142857142857,95.28571428571429
2022-09-03,S002,P0014,Electronics,South,319,93,0,111.94,10,Snowy,0,108.97,Autumn,0,79,2022,9,35,3,5,1,3.4301075268817205,226,2.969999999999999,2.725520785537303,0,176.0,75.0,116.71428571428571,96.42857142857143
2022-09-04,S002,P0014,Electronics,South,819,149,0,132.37,10,Cloudy,0,127.53,Autumn,0,131,2022,9,35,4,6,1,5.496644295302014,670,4.840000000000003,3.795185446561596,0,79.0,93.0,107.85714285714286,89.42857142857143
2022-09-05,S002,P0014,Electronics,South,670,84,0,117.39,5,Sunny,0,126.82,Autumn,0,92,2022,9,36,5,0,0,7.976190476190476,586,-9.429999999999993,-7.435735688377222,0,131.0,149.0,112.42857142857143,98.42857142857143
2022-09-06,S002,P0014,Electronics,South,586,88,0,121.21,10,Snowy,0,137.35,Autumn,0,119,2022,9,36,6,1,0,6.659090909090909,498,-16.14,-11.751001092100473,0,92.0,84.0,112.57142857142857,96.28571428571429
2022-09-07,S002,P0014,Electronics,South,498,86,0,119.66,5,Rainy,0,118.6,Autumn,0,83,2022,9,36,7,2,0,5.790697674418604,412,1.0600000000000023,0.8937605396290069,0,119.0,88.0,115.71428571428571,95.85714285714286
2022-09-08,S002,P0014,Electronics,South,412,26,0,81.85,15,Cloudy,1,95.76,Autumn,0,27,2022,9,36,8,3,0,15.846153846153847,386,-13.91000000000001,-14.525898078529668,15,83.0,86.0,106.71428571428571,90.71428571428571
2022-09-09,S002,P0014,Electronics,South,386,94,387,92.08,25,Cloudy,1,104.73,Autumn,0,90,2022,9,36,9,4,0,4.1063829787234045,292,-12.650000000000006,-12.078678506636118,25,27.0,26.0,101.0,85.85714285714286
2022-09-10,S002,P0014,Electronics,South,292,79,0,104.4,10,Snowy,0,116.76,Autumn,0,74,2022,9,36,10,5,1,3.6962025316455698,213,-12.36,-10.585817060637204,0,90.0,94.0,88.71428571428571,88.57142857142857
2022-09-11,S002,P0014,Electronics,South,213,160,505,127.41,15,Cloudy,1,108.83,Autumn,0,137,2022,9,36,11,6,1,1.33125,53,18.58,17.072498391987505,15,74.0,79.0,88.0,86.57142857142857
2022-09-12,S002,P0014,Electronics,South,53,53,0,119.01,10,Cloudy,0,131.87,Autumn,0,113,2022,9,37,12,0,0,1.0,0,-12.86,-9.7520285129294,0,137.0,160.0,88.85714285714286,88.14285714285714
2022-09-13,S002,P0014,Electronics,South,387,87,0,108.05,10,Snowy,0,127.17,Autumn,0,84,2022,9,37,13,1,0,4.448275862068965,300,-19.120000000000005,-15.034992529684676,0,113.0,53.0,91.85714285714286,83.71428571428571
2022-09-14,S002,P0014,Electronics,South,300,63,0,114.47,0,Rainy,0,99.65,Autumn,0,56,2022,9,37,14,2,0,4.761904761904762,237,14.819999999999993,14.872052182639232,0,84.0,87.0,86.85714285714286,83.57142857142857
2022-09-15,S002,P0014,Electronics,South,742,61,0,112.65,15,Sunny,1,104.36,Autumn,0,98,2022,9,37,15,3,0,12.163934426229508,681,8.290000000000006,7.943656573399776,15,56.0,63.0,83.0,80.28571428571429
2022-09-16,S002,P0014,Electronics,South,681,145,0,140.71,0,Sunny,0,149.36,Autumn,0,133,2022,9,37,16,4,0,4.696551724137931,536,-8.650000000000006,-5.791376539903592,0,98.0,61.0,93.14285714285714,85.28571428571429
2022-09-17,S002,P0014,Electronics,South,536,146,506,140.79,5,Cloudy,0,137.03,Autumn,0,133,2022,9,37,17,5,1,3.671232876712329,390,3.759999999999991,2.7439246880245136,0,133.0,145.0,99.28571428571429,92.57142857142857
2022-09-18,S002,P0014,Electronics,South,390,111,0,96.4,25,Rainy,1,107.03,Autumn,0,104,2022,9,37,18,6,1,3.5135135135135136,279,-10.629999999999995,-9.93179482388115,25,133.0,146.0,107.71428571428571,102.14285714285714
2022-09-19,S002,P0014,Electronics,South,279,123,0,123.99,15,Snowy,1,117.29,Autumn,0,128,2022,9,38,19,0,0,2.268292682926829,156,6.699999999999989,5.712336942620844,15,104.0,111.0,103.0,95.14285714285714
2022-09-20,S002,P0014,Electronics,South,156,142,0,143.84,0,Sunny,0,132.65,Autumn,0,124,2022,9,38,20,1,0,1.0985915492957747,14,11.189999999999998,8.435733132303051,0,128.0,123.0,105.14285714285714,105.14285714285714
2022-09-21,S002,P0014,Electronics,South,520,137,515,128.34,10,Rainy,0,111.78,Autumn,0,121,2022,9,38,21,2,0,3.795620437956204,383,16.560000000000002,14.814814814814817,0,124.0,142.0,110.85714285714286,113.0
2022-09-22,S002,P0014,Electronics,South,383,73,0,111.36,5,Snowy,0,129.29,Autumn,0,77,2022,9,38,22,3,0,5.2465753424657535,310,-17.929999999999993,-13.868048572975479,0,121.0,137.0,120.14285714285714,123.57142857142857
2022-09-23,S002,P0014,Electronics,South,310,149,0,148.96,0,Sunny,0,142.52,Autumn,0,135,2022,9,38,23,4,0,2.0805369127516777,161,6.439999999999998,4.518664047151275,0,77.0,73.0,117.14285714285714,125.28571428571429
2022-09-24,S002,P0014,Electronics,South,161,51,0,105.8,5,Sunny,0,104.81,Autumn,0,49,2022,9,38,24,5,1,3.156862745098039,110,0.9899999999999949,0.9445663581719252,0,135.0,149.0,117.42857142857143,125.85714285714286
2022-09-25,S002,P0014,Electronics,South,625,40,0,112.52,0,Snowy,0,106.29,Autumn,0,52,2022,9,38,25,6,1,15.625,585,6.22999999999999,5.861322796123803,0,49.0,51.0,105.42857142857143,112.28571428571429
2022-09-26,S002,P0014,Electronics,South,585,144,493,108.73,25,Rainy,1,129.46,Autumn,0,144,2022,9,39,26,0,0,4.0625,441,-20.730000000000004,-16.012668005561565,25,52.0,40.0,98.0,102.14285714285714
2022-09-27,S002,P0014,Electronics,South,441,83,0,97.91,15,Sunny,1,105.56,Autumn,0,72,2022,9,39,27,1,0,5.313253012048193,358,-7.650000000000006,-7.247063281546046,15,144.0,144.0,100.28571428571429,105.14285714285714
2022-09-28,S002,P0014,Electronics,South,358,103,0,114.97,20,Rainy,1,128.87,Autumn,0,141,2022,9,39,28,2,0,3.4757281553398056,255,-13.900000000000006,-10.786063474819588,20,72.0,83.0,92.85714285714286,96.71428571428571
2022-09-29,S002,P0014,Electronics,South,255,83,0,127.58,0,Sunny,0,112.6,Autumn,0,86,2022,9,39,29,3,0,3.072289156626506,172,14.980000000000004,13.303730017761994,0,141.0,103.0,95.71428571428571,91.85714285714286
2022-09-30,S002,P0014,Electronics,South,665,120,0,133.46,0,Rainy,0,161.55,Autumn,0,116,2022,9,39,30,4,0,5.541666666666667,545,-28.090000000000003,-17.387805632930984,0,86.0,83.0,97.0,93.28571428571429
2022-10-01,S002,P0014,Electronics,South,545,46,0,118.97,0,Snowy,0,116.02,Autumn,0,67,2022,10,39,1,5,1,11.847826086956522,499,2.950000000000003,2.5426650577486667,0,116.0,120.0,94.28571428571429,89.14285714285714
2022-10-02,S002,P0014,Electronics,South,499,35,0,99.97,5,Sunny,0,94.76,Autumn,0,35,2022,10,39,2,6,1,14.257142857142858,464,5.209999999999994,5.498100464330935,0,67.0,46.0,96.85714285714286,88.42857142857143
2022-10-03,S002,P0014,Electronics,South,464,56,0,97.32,10,Snowy,0,106.12,Autumn,0,55,2022,10,40,3,0,0,8.285714285714286,408,-8.800000000000011,-8.292499057670572,0,35.0,35.0,94.42857142857143,87.71428571428571
2022-10-04,S002,P0014,Electronics,South,408,82,379,120.1,10,Snowy,1,128.18,Autumn,0,116,2022,10,40,4,1,0,4.975609756097561,326,-8.080000000000013,-6.303635512560471,10,55.0,56.0,81.71428571428571,75.14285714285714
2022-10-05,S002,P0014,Electronics,South,326,107,750,114.63,25,Rainy,1,122.07,Autumn,0,162,2022,10,40,5,2,0,3.046728971962617,219,-7.439999999999998,-6.094863602850822,25,116.0,82.0,88.0,75.0
2022-10-06,S002,P0014,Electronics,South,219,110,0,126.23,0,Snowy,0,147.36,Autumn,0,99,2022,10,40,6,3,0,1.990909090909091,109,-21.13000000000001,-14.339033659066239,0,162.0,107.0,91.0,75.57142857142857
2022-10-07,S002,P0014,Electronics,South,109,61,0,100.22,10,Rainy,0,119.92,Autumn,0,63,2022,10,40,7,4,0,1.7868852459016393,48,-19.700000000000003,-16.427618412274853,0,99.0,110.0,92.85714285714286,79.42857142857143
2022-10-08,S002,P0014,Electronics,South,427,65,0,94.04,20,Snowy,1,110.48,Autumn,0,78,2022,10,40,8,5,1,6.569230769230769,362,-16.439999999999998,-14.880521361332367,20,63.0,61.0,85.28571428571429,71.0
2022-10-09,S002,P0014,Electronics,South,1112,35,0,98.17,10,Cloudy,0,90.96,Autumn,0,44,2022,10,40,9,6,1,31.771428571428572,1077,7.210000000000008,7.926561125769578,0,78.0,65.0,86.85714285714286,73.71428571428571
2022-10-10,S002,P0014,Electronics,South,1077,81,0,108.55,20,Cloudy,1,104.94,Autumn,0,105,2022,10,41,10,0,0,13.296296296296296,996,3.6099999999999994,3.4400609872307983,20,44.0,35.0,88.14285714285714,73.71428571428571
2022-10-11,S002,P0014,Electronics,South,996,96,0,130.11,15,Snowy,1,111.77,Autumn,0,145,2022,10,41,11,1,0,10.375,900,18.340000000000018,16.408696430169115,15,105.0,81.0,95.28571428571429,77.28571428571429
2022-10-12,S002,P0014,Electronics,South,900,86,0,137.16,0,Sunny,0,154.17,Autumn,0,125,2022,10,41,12,2,0,10.465116279069768,814,-17.00999999999999,-11.033274956217157,0,145.0,96.0,99.42857142857143,79.28571428571429
2022-10-13,S002,P0014,Electronics,South,814,118,0,123.26,5,Cloudy,0,147.07,Autumn,0,107,2022,10,41,13,3,0,6.898305084745763,696,-23.809999999999988,-16.18956959271095,0,125.0,86.0,94.14285714285714,76.28571428571429
2022-10-14,S002,P0014,Electronics,South,696,115,0,126.76,10,Rainy,0,116.17,Autumn,0,117,2022,10,41,14,4,0,6.052173913043478,581,10.590000000000003,9.115950761814586,0,107.0,118.0,95.28571428571429,77.42857142857143
2022-10-15,S002,P0014,Electronics,South,581,156,637,141.12,0,Sunny,0,170.54,Autumn,0,134,2022,10,41,15,5,1,3.7243589743589745,425,-29.419999999999987,-17.251084789492193,0,117.0,115.0,103.0,85.14285714285714
2022-10-16,S002,P0014,Electronics,South,425,76,0,114.35,10,Cloudy,0,105.54,Autumn,0,85,2022,10,41,16,6,1,5.592105263157895,349,8.809999999999988,8.347545954140598,0,134.0,156.0,111.0,98.14285714285714
2022-10-17,S002,P0014,Electronics,South,349,78,0,92.63,20,Snowy,1,110.37,Autumn,0,73,2022,10,42,17,0,0,4.4743589743589745,271,-17.74000000000001,-16.07320829935672,20,85.0,76.0,116.85714285714286,104.0
2022-10-18,S002,P0014,Electronics,South,271,60,0,108.11,5,Rainy,0,124.27,Autumn,0,69,2022,10,42,18,1,0,4.516666666666667,211,-16.159999999999997,-13.003943027279307,0,73.0,78.0,112.28571428571429,103.57142857142857
2022-10-19,S002,P0014,Electronics,South,848,38,0,105.3,0,Rainy,0,102.21,Autumn,0,36,2022,10,42,19,2,0,22.31578947368421,810,3.0900000000000034,3.0231875550337577,0,69.0,60.0,101.42857142857143,98.42857142857143
2022-10-20,S002,P0014,Electronics,South,810,87,0,125.94,0,Snowy,0,120.83,Autumn,0,83,2022,10,42,20,3,0,9.310344827586206,723,5.109999999999999,4.229082181577422,0,36.0,38.0,88.71428571428571,91.57142857142857
2022-10-21,S002,P0014,Electronics,South,723,57,0,116.21,0,Cloudy,0,135.43,Autumn,0,74,2022,10,42,21,4,0,12.68421052631579,666,-19.220000000000013,-14.191833419478705,0,83.0,87.0,85.28571428571429,87.14285714285714
2022-10-22,S002,P0014,Electronics,South,666,81,0,96.92,25,Rainy,1,90.64,Autumn,0,90,2022,10,42,22,5,1,8.222222222222221,585,6.280000000000001,6.928508384819065,25,74.0,57.0,79.14285714285714,78.85714285714286
2022-10-23,S002,P0014,Electronics,South,585,60,0,116.34,0,Rainy,0,112.04,Autumn,0,61,2022,10,42,23,6,1,9.75,525,4.299999999999997,3.837915030346302,0,90.0,81.0,72.85714285714286,68.14285714285714
2022-10-24,S002,P0014,Electronics,South,525,126,0,116.15,15,Sunny,1,115.16,Autumn,0,107,2022,10,43,24,0,0,4.166666666666667,399,0.9900000000000091,0.8596734977422795,15,61.0,60.0,69.42857142857143,65.85714285714286
2022-10-25,S002,P0014,Electronics,South,399,128,384,109.46,20,Sunny,1,101.81,Autumn,0,108,2022,10,43,25,1,0,3.1171875,271,7.6499999999999915,7.513996660445921,20,107.0,126.0,74.28571428571429,72.71428571428571
2022-10-26,S002,P0014,Electronics,South,271,97,0,99.03,25,Rainy,1,98.19,Autumn,0,97,2022,10,43,26,2,0,2.7938144329896906,174,0.8400000000000034,0.8554842652001257,25,108.0,128.0,79.85714285714286,82.42857142857143
2022-10-27,S002,P0014,Electronics,South,174,110,0,130.08,0,Cloudy,0,144.56,Autumn,0,108,2022,10,43,27,3,0,1.5818181818181818,64,-14.47999999999999,-10.016602102933032,0,97.0,97.0,88.57142857142857,90.85714285714286
2022-10-28,S002,P0014,Electronics,South,64,62,0,114.97,5,Rainy,0,101.17,Autumn,0,71,2022,10,43,28,4,0,1.032258064516129,2,13.799999999999997,13.640407235346444,0,108.0,110.0,92.14285714285714,94.14285714285714
2022-10-29,S002,P0014,Electronics,South,386,28,0,105.14,0,Sunny,0,102.61,Autumn,0,35,2022,10,43,29,5,1,13.785714285714286,358,2.530000000000001,2.4656466231361476,0,71.0,62.0,91.71428571428571,94.85714285714286
2022-10-30,S002,P0014,Electronics,South,358,163,590,128.27,10,Cloudy,0,150.65,Autumn,0,138,2022,10,43,30,6,1,2.196319018404908,195,-22.379999999999995,-14.855625622303348,0,35.0,28.0,83.85714285714286,87.28571428571429
2022-10-31,S002,P0014,Electronics,South,195,97,0,128.07,10,Sunny,0,112.29,Autumn,0,120,2022,10,44,31,0,0,2.0103092783505154,98,15.779999999999987,14.052898744322723,0,138.0,163.0,94.85714285714286,102.0
2022-11-01,S002,P0014,Electronics,South,98,82,0,107.84,15,Rainy,1,93.2,Autumn,0,85,2022,11,44,1,1,0,1.1951219512195121,16,14.64,15.708154506437769,15,120.0,97.0,96.71428571428571,97.85714285714286
2022-11-02,S002,P0014,Electronics,South,16,16,0,110.6,5,Sunny,0,95.78,Autumn,0,61,2022,11,44,2,2,0,1.0,0,14.819999999999993,15.472958864063472,0,85.0,82.0,93.42857142857143,91.28571428571429
2022-11-03,S002,P0014,Electronics,South,590,124,0,132.25,0,Snowy,0,153.08,Autumn,0,113,2022,11,44,3,3,0,4.758064516129032,466,-20.830000000000013,-13.607264175594466,0,61.0,16.0,88.28571428571429,79.71428571428571
2022-11-04,S002,P0014,Electronics,South,466,111,0,124.37,0,Cloudy,0,134.49,Autumn,0,94,2022,11,44,4,4,0,4.198198198198198,355,-10.120000000000005,-7.524723027734407,0,113.0,124.0,89.0,81.71428571428571
2022-11-05,S002,P0014,Electronics,South,355,97,643,129.53,15,Cloudy,1,127.51,Autumn,0,143,2022,11,44,5,5,1,3.6597938144329896,258,2.019999999999996,1.5841894753352646,15,94.0,111.0,92.28571428571429,88.71428571428571
2022-11-06,S002,P0014,Electronics,South,258,25,0,106.14,0,Cloudy,0,99.82,Autumn,0,37,2022,11,44,6,6,1,10.32,233,6.320000000000007,6.3313965137247115,0,143.0,97.0,107.71428571428571,98.57142857142857
2022-11-07,S002,P0014,Electronics,South,233,118,0,109.47,25,Cloudy,1,102.14,Autumn,0,128,2022,11,45,7,0,0,1.9745762711864407,115,7.329999999999998,7.176424515371058,25,37.0,25.0,93.28571428571429,78.85714285714286
2022-11-08,S002,P0014,Electronics,South,115,115,914,148.26,10,Sunny,1,165.38,Autumn,0,191,2022,11,45,8,1,0,1.0,0,-17.120000000000005,-10.351916797678077,10,128.0,118.0,94.42857142857143,81.85714285714286
2022-11-09,S002,P0014,Electronics,South,643,101,0,143.25,5,Snowy,0,123.45,Autumn,0,139,2022,11,45,9,2,0,6.366336633663367,542,19.799999999999997,16.038882138517614,0,191.0,115.0,109.57142857142857,86.57142857142857
2022-11-10,S002,P0014,Electronics,South,542,93,0,137.35,5,Sunny,0,122.44,Autumn,0,125,2022,11,45,10,3,0,5.827956989247312,449,14.909999999999997,12.177393008820644,0,139.0,101.0,120.71428571428571,98.71428571428571
2022-11-11,S002,P0014,Electronics,South,449,60,0,123.9,0,Cloudy,0,111.3,Autumn,0,78,2022,11,45,11,4,0,7.483333333333333,389,12.600000000000009,11.32075471698114,0,125.0,93.0,122.42857142857143,94.28571428571429
2022-11-12,S002,P0014,Electronics,South,1303,80,0,110.48,10,Cloudy,0,109.62,Autumn,0,75,2022,11,45,12,5,1,16.2875,1223,0.8599999999999994,0.7845283707352667,0,78.0,60.0,120.14285714285714,87.0
2022-11-13,S002,P0014,Electronics,South,1223,122,0,116.02,25,Snowy,1,109.23,Autumn,0,148,2022,11,45,13,6,1,10.024590163934427,1101,6.789999999999992,6.216240959443369,25,75.0,80.0,110.42857142857143,84.57142857142857
2022-11-14,S002,P0014,Electronics,South,1101,146,0,148.32,5,Rainy,0,137.51,Autumn,0,152,2022,11,46,14,0,0,7.541095890410959,955,10.810000000000002,7.861246454803289,0,148.0,122.0,126.28571428571429,98.42857142857143
2022-11-15,S002,P0014,Electronics,South,955,95,0,120.2,20,Cloudy,1,130.91,Autumn,0,156,2022,11,46,15,1,0,10.052631578947368,860,-10.709999999999994,-8.181193186158426,20,152.0,146.0,129.71428571428572,102.42857142857143
2022-11-16,S002,P0014,Electronics,South,860,53,0,100.25,10,Snowy,0,112.94,Autumn,0,63,2022,11,46,16,2,0,16.22641509433962,807,-12.689999999999998,-11.236054542234813,0,156.0,95.0,124.71428571428571,99.57142857142857
2022-11-17,S002,P0014,Electronics,South,807,130,886,149.89,10,Rainy,1,179.98,Autumn,0,195,2022,11,46,17,3,0,6.207692307692308,677,-30.090000000000003,-16.71852428047561,10,63.0,53.0,113.85714285714286,92.71428571428571
2022-11-18,S002,P0014,Electronics,South,677,157,0,142.41,15,Rainy,1,138.27,Autumn,0,178,2022,11,46,18,4,0,4.312101910828026,520,4.139999999999986,2.9941418962898574,15,195.0,130.0,123.85714285714286,98.0
2022-11-19,S002,P0014,Electronics,South,520,143,0,144.07,0,Snowy,0,153.96,Autumn,0,141,2022,11,46,19,5,1,3.6363636363636362,377,-9.890000000000015,-6.423746427643554,0,178.0,157.0,138.14285714285714,111.85714285714286
2022-11-20,S002,P0014,Electronics,South,377,76,0,125.8,10,Snowy,0,119.04,Autumn,0,114,2022,11,46,20,6,1,4.9605263157894735,301,6.759999999999991,5.678763440860207,0,141.0,143.0,147.57142857142858,120.85714285714286
2022-11-21,S002,P0014,Electronics,South,1187,165,0,143.62,10,Snowy,0,156.86,Autumn,0,179,2022,11,47,21,0,0,7.193939393939394,1022,-13.240000000000009,-8.440647711334954,0,114.0,76.0,142.71428571428572,114.28571428571429
2022-11-22,S002,P0014,Electronics,South,1022,94,0,103.85,25,Cloudy,1,112.67,Autumn,0,128,2022,11,47,22,1,0,10.872340425531915,928,-8.820000000000007,-7.828170764178581,25,179.0,165.0,146.57142857142858,117.0
2022-11-23,S002,P0014,Electronics,South,928,58,0,89.57,25,Snowy,1,105.21,Autumn,0,82,2022,11,47,23,2,0,16.0,870,-15.64,-14.865507081075947,25,128.0,94.0,142.57142857142858,116.85714285714286
2022-11-24,S002,P0014,Electronics,South,870,154,0,134.53,10,Sunny,0,144.19,Autumn,0,154,2022,11,47,24,3,0,5.64935064935065,716,-9.659999999999997,-6.699493723559192,0,82.0,58.0,145.28571428571428,117.57142857142857
2022-11-25,S002,P0014,Electronics,South,716,62,0,109.2,10,Snowy,0,130.1,Autumn,0,87,2022,11,47,25,4,0,11.548387096774194,654,-20.89999999999999,-16.064565718677933,0,154.0,154.0,139.42857142857142,121.0
2022-11-26,S002,P0014,Electronics,South,654,67,0,118.71,0,Cloudy,0,105.08,Autumn,0,66,2022,11,47,26,5,1,9.761194029850746,587,13.629999999999995,12.971069661210501,0,87.0,62.0,126.42857142857143,107.42857142857143
2022-11-27,S002,P0014,Electronics,South,587,74,0,111.98,5,Sunny,0,107.2,Autumn,0,64,2022,11,47,27,6,1,7.9324324324324325,513,4.780000000000001,4.458955223880598,0,66.0,67.0,115.71428571428571,96.57142857142857
2022-11-28,S002,P0014,Electronics,South,513,41,0,106.84,5,Snowy,0,115.56,Autumn,0,65,2022,11,48,28,0,0,12.512195121951219,472,-8.719999999999999,-7.545863620629975,0,64.0,74.0,108.57142857142857,96.28571428571429
2022-11-29,S002,P0014,Electronics,South,472,38,0,104.76,5,Cloudy,0,95.71,Autumn,0,47,2022,11,48,29,1,0,12.421052631578947,434,9.050000000000011,9.455647267788123,0,65.0,41.0,92.28571428571429,78.57142857142857
2022-11-30,S002,P0014,Electronics,South,434,90,412,136.34,0,Sunny,0,146.19,Autumn,0,123,2022,11,48,30,2,0,4.822222222222222,344,-9.849999999999994,-6.737806963540594,0,47.0,38.0,80.71428571428571,70.57142857142857
2022-12-01,S002,P0014,Electronics,South,344,28,0,110.23,0,Snowy,0,105.26,Winter,0,47,2022,12,48,1,3,0,12.285714285714286,316,4.969999999999999,4.721641649249476,0,123.0,90.0,86.57142857142857,75.14285714285714
2022-12-02,S002,P0014,Electronics,South,316,91,0,126.25,0,Sunny,0,123.18,Winter,0,83,2022,12,48,2,4,0,3.4725274725274726,225,3.069999999999993,2.49228770904367,0,47.0,28.0,71.28571428571429,57.142857142857146
2022-12-03,S002,P0014,Electronics,South,225,103,0,131.56,5,Sunny,0,114.17,Winter,0,111,2022,12,48,3,5,1,2.1844660194174756,122,17.39,15.231672067968818,0,83.0,91.0,70.71428571428571,61.285714285714285
2022-12-04,S002,P0014,Electronics,South,534,46,0,111.47,0,Cloudy,0,127.34,Winter,0,63,2022,12,48,4,6,1,11.608695652173912,488,-15.870000000000005,-12.462698288047749,0,111.0,103.0,77.14285714285714,66.42857142857143
2022-12-05,S002,P0014,Electronics,South,488,68,0,95.49,20,Sunny,1,95.2,Winter,0,68,2022,12,49,5,0,0,7.176470588235294,420,0.28999999999999204,0.30462184873948744,20,63.0,46.0,77.0,62.42857142857143
2022-12-06,S002,P0014,Electronics,South,420,89,345,113.66,10,Sunny,1,131.87,Winter,0,99,2022,12,49,6,1,0,4.719101123595506,331,-18.210000000000008,-13.80905437172974,10,68.0,68.0,77.42857142857143,66.28571428571429
2022-12-07,S002,P0014,Electronics,South,331,96,0,113.53,20,Cloudy,1,104.77,Winter,0,119,2022,12,49,7,2,0,3.4479166666666665,235,8.760000000000005,8.3611720912475,20,99.0,89.0,84.85714285714286,73.57142857142857
2022-12-08,S002,P0014,Electronics,South,235,52,0,127.62,0,Sunny,0,119.82,Winter,0,87,2022,12,49,8,3,0,4.519230769230769,183,7.800000000000011,6.509764646970466,0,119.0,96.0,84.28571428571429,74.42857142857143
2022-12-09,S002,P0014,Electronics,South,183,141,414,143.74,0,Cloudy,0,134.47,Winter,0,123,2022,12,49,9,4,0,1.297872340425532,42,9.27000000000001,6.893730943704924,0,87.0,52.0,90.0,77.85714285714286
2022-12-10,S002,P0014,Electronics,South,387,92,0,125.13,10,Snowy,1,136.15,Winter,0,129,2022,12,49,10,5,1,4.206521739130435,295,-11.02000000000001,-8.094013955196482,10,123.0,141.0,95.71428571428571,85.0
